route,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_hold,cust_code,package_id,po_no,wlot_mvin_perfmd,wlot_actl_mvin_dt,wlot_actl_mvin_tm,wlot_dt_last_trans,wlot_tm_last_trans,wlot_hold_category,wlot_assy_lot,bd_id,urgent_code,wip_outplan_time
BGADAE01,NE1AWJ503,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,FQ,EPOXY-MAT,4525688989-10,N,0,0,20201013,110454,,NE1AWJ5,,,
BGADAE01,NE1AWJ804,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,FQ,EPOXY-MAT,4525688989-40,N,0,0,20201015,152415,,NE1AWJ8,,,
BGADAE01,NE1AWKI03,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,FQ,EPOXY-MAT,4525688990-420,N,0,0,20201013,222535,,NE1AWKI,,,
BGADAE01,NE1AWLB03,ChipMOS,MAT,0008WDAE001,6396,0,5070,N,FQ,EPOXY-MAT,4525688990-710,N,0,0,20201014,202054,,NE1AWLB,,,
BGADAE01,NE1AWM702,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,FQ,EPOXY-MAT,4525689153-10,N,0,0,20201015,222042,,NE1AWM7,,,
BGADAE01,NE1BUA108,ChipMOS,MAT,0008WDAE001,960,0,5070,N,FQ,EPOXY-MAT,C02PO-100470713,N,0,0,20201008,21100,,NE1BUA1,,6,
BGADAE01,NE1BUA207,ChipMOS,MAT,0008WDAE001,960,0,5070,N,FQ,EPOXY-MAT,C02PO-100470713,N,0,0,20201008,92830,,NE1BUA2,,6,
BGADAE01,NE1BUA311,ChipMOS,MAT,0008WDAE001,960,0,5070,N,FQ,EPOXY-MAT,C02PO-100470713,N,0,0,20201008,231858,,NE1BUA3,,6,
BGADAE01,NE1BUA401,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,FQ,EPOXY-MAT,C02PO-100470295,N,0,0,20201008,104958,,NE1BUA4,,,
BGADAE01,NE1BUC203,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,FQ,EPOXY-MAT,C02PO-100470775,N,0,0,20201012,145416,,NE1BUC2,,,
BGADAE01,NE1BUG401,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,FQ,EPOXY-MAT,C02PO-100470760,N,0,0,20201013,133428,,NE1BUG4,,,
BGADAE01,NE1BUGG05,ChipMOS,MAT,0008WDAE001,960,0,5070,N,FQ,EPOXY-MAT,C02PO-100471965,N,0,0,20201015,151931,,NE1BUGG,,,
BGADAE01,NE1BUGN03,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,FQ,EPOXY-MAT,C02PO-100472175,N,0,0,20201017,182812,,NE1BUGN,,,
BGASMT01,NE1HQ02,ChipMOS,MAT,0008WSMT001,40000,0,5070,N,FQ,SMT-MAT,,N,0,0,20201006,141025,,NE1HQ02,,,
BGASMT01,NE1HQVG01,ChipMOS,MAT,0008WSMT001,1120,0,2064,N,FQ,SMT-MAT,GO202010091,N,0,0,20201012,24633,,NE1HQVG,,,
BGASMT01,NE1HQVK17,ChipMOS,MAT,0008WSMT001,1120,0,2064,N,FQ,SMT-MAT,GO202010107,N,0,0,20201016,44311,,NE1HQVK,,,
CONLAS01,NE1NIED,ChipMOS,MAT,0008WLAS001,75477,0,5030,N,FQ,DFN-MAT,340-20-6045,N,0,0,20201005,115137,,NE1NIED,,,
CONLAS01,NE1NIEV,ChipMOS,MAT,0008WLAS001,40551,0,5030,N,FQ,DFN-MAT,340-20-6045,N,0,0,20201005,115141,,NE1NIEV,,,
CONLAS01,NE1NIH8,ChipMOS,MAT,0008WLAS001,92607,0,5030,N,FQ,DFN-MAT,340-20-6045,N,0,0,20201006,170753,,NE1NIH8,,,
CONLAS01,NE1NIHQ,ChipMOS,MAT,0008WLAS001,46296,0,5030,N,FQ,DFN-MAT,340-20-6045,N,0,0,20201006,170757,,NE1NIHQ,,,
BGASMT01,NE1NV1N,ChipMOS,MAT,0008WSMT001,17511,0,5070,N,FQ,SMT-MAT,,N,0,0,20201007,202912,,NE1NV1N,,,
BGASMT01,NE1VG65,ChipMOS,MAT,0008WSMT001,4342,0,5070,N,FQ,SMT-MAT,,N,0,0,20201006,180743,,NE1VG65,,,
BGADAE01,NE2ABJ607,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,FQ,EPOXY-MAT,OP6CMA0I7D,N,0,0,20201020,114538,,NE2ABJ6,,,
BGADAE01,NE2ABKE09,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,FQ,EPOXY-MAT,OP6CMA0ILH,N,0,0,20201021,183447,,NE2ABKE,,,
BGADAE01,NE2ABM903,ChipMOS,MAT,0008WDAE001,3071,0,5070,N,FQ,EPOXY-MAT,OP6CMA0IQU,N,0,0,20201026,33454,,NE2ABM9,,,
BGADAE01,NE2ASBQ06,ChipMOS,MAT,0008WDAE001,6000,0,5070,N,FQ,EPOXY-MAT,MT2020100577,N,0,0,20201024,150657,,NE2ASBQ,,,
BGADAE01,NE2ASBS04,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,FQ,EPOXY-MAT,MT2020100578,N,0,0,20201019,183546,,NE2ASBS,,,
BGADAE01,NE2ASBT12,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,FQ,EPOXY-MAT,MT2020100578,N,0,0,20201021,24123,,NE2ASBT,,,
BGASMT01,NE2AW38,ChipMOS,MAT,0008WSMT001,648,0,5070,N,FQ,SMT-MAT,,N,0,0,20201013,145050,,NE2AW38,,,
BGASMT01,NE2AW4B,ChipMOS,MAT,0008WSMT001,475,0,5070,N,FQ,SMT-MAT,,N,0,0,20201013,151242,,NE2AW4B,,,
BGADAE01,NE2AWAP03,ChipMOS,MAT,0008WDAE001,2128,0,5070,N,FQ,EPOXY-MAT,4525689582-10,N,0,0,20201017,220517,,NE2AWAP,,,
BGADAE01,NE2AWIX01,ChipMOS,MAT,0008WDAE001,792,0,5070,N,FQ,EPOXY-MAT,4525690372-30,N,0,0,20201020,54253,,NE2AWIX,,,
BGADAE01,NE2BUA202,ChipMOS,MAT,0008WDAE001,4160,0,5070,N,FQ,EPOXY-MAT,C02PO-100472250,N,0,0,20201020,54256,,NE2BUA2,,,
BGADAE01,NE2BUA905,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,FQ,EPOXY-MAT,C02PO-100472560,N,0,0,20201018,220247,,NE2BUA9,,,
BGADAE01,NE2BUA921,ChipMOS,MAT,0008WDAE001,121,0,5070,N,FQ,EPOXY-MAT,C02PO-100472560,N,0,0,20201020,100524,,NE2BUA9,,,
BGADAE01,NE2GAD101,ChipMOS,MAT,0008WDAE001,4800,0,5070,N,FQ,EPOXY-MAT,WO202010005,N,0,0,20201020,152038,,NE2GAD1,,,
BGASMT01,NE2HQ50,ChipMOS,MAT,0008WSMT001,34513,0,5070,N,FQ,SMT-MAT,,N,0,0,20201015,224547,,NE2HQ50,,,
BGASMT01,NE2HQWZ05,ChipMOS,MAT,0008WSMT001,1120,0,2064,N,FQ,SMT-MAT,GO202010340,N,0,0,20201019,233440,,NE2HQWZ,,,
CONLAS01,NE2NIAV,ChipMOS,MAT,0008WLAS001,42390,0,5030,N,FQ,DFN-MAT,340-20-6045,N,0,0,20201012,145545,,NE2NIAV,,,
CONLAS01,NE2NICF,ChipMOS,MAT,0008WLAS001,86227,0,5030,N,FQ,DFN-MAT,340-20-6045,N,0,0,20201014,133751,,NE2NICF,,,
CONLAS01,NE2NICY,ChipMOS,MAT,0008WLAS001,3480,0,5030,N,FQ,DFN-MAT,340-20-6045,N,0,0,20201015,103412,,NE2NICY,,,
BGASMT01,NE2NV1I,ChipMOS,MAT,0008WSMT001,29647,0,5070,N,FQ,SMT-MAT,,N,0,0,20201021,112951,,NE2NV1I,, E,
BGADAE01,NE2VGC205,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,FQ,EPOXY-MAT,C02PO-100472455,N,0,0,20201018,172730,,NE2VGC2,,6,
CONLAS01,NE2VGC5,ChipMOS,MAT,0008WLAS001,277617,0,5030,N,FQ,DFN-MAT,C02PO-100472101,N,0,0,20201019,103024,,NE2VGC5,,,
BGADAE01,NE3ABA810,ChipMOS,MAT,0008WDAE001,5760,0,5070,N,FQ,EPOXY-MAT,OP6CMA0ITN,N,0,0,20201024,34244,,NE3ABA8,,,
BGADAE01,NE3ABJT01,ChipMOS,MAT,0008WDAE001,962,0,5070,N,FQ,EPOXY-MAT,OP6CMA0J57,N,0,0,20201027,164027,,NE3ABJT,,6E,
BGADAE01,NE3ABKD05,ChipMOS,MAT,0008WDAE001,5760,0,5070,N,FQ,EPOXY-MAT,OP6CMA0J7D,N,0,0,20201129,201915,,NE3ABKD,,,
BGADAE01,NE3ASBJ02,ChipMOS,MAT,0008WDAE001,6000,0,5070,N,FQ,EPOXY-MAT,MT2020100775,N,0,0,20201117,233226,,NE3ASBJ,, Q,
BGADAE01,NE3ASBK09,ChipMOS,MAT,0008WDAE001,5096,0,5070,N,FQ,EPOXY-MAT,MT2020100871,N,0,0,20201123,135333,,NE3ASBK,, E,
BGADAE01,NE3ASBN02,ChipMOS,MAT,0008WDAE001,6000,0,5070,N,FQ,EPOXY-MAT,MT2020100871,N,0,0,20201126,21922,,NE3ASBN,, E,
BGADAE01,NE3ASBQ04,ChipMOS,MAT,0008WDAE001,6000,0,5070,N,FQ,EPOXY-MAT,MT2020100871,N,0,0,20201203,95509,,NE3ASBQ,, E,
BGASMT01,NE3AW2T,ChipMOS,MAT,0008WSMT001,385,0,5070,N,FQ,SMT-MAT,,N,0,0,20201021,170448,,NE3AW2T,,,
BGADAE01,NE3AWAK03,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,FQ,EPOXY-MAT,4525690613-10,N,0,0,20201025,54239,,NE3AWAK,,,
BGADAE01,NE3AWDV01,ChipMOS,MAT,0008WDAE001,2754,0,5070,N,FQ,EPOXY-MAT,4525691380-10,N,0,0,20201028,63239,,NE3AWDV,,,
BGADAE01,NE3BUAG02,ChipMOS,MAT,0008WDAE001,2400,0,5070,N,FQ,EPOXY-MAT,C02PO-100473621,N,0,0,20201028,115518,,NE3BUAG,,,
BGADAE01,NE3BUAR05,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,FQ,EPOXY-MAT,C02PO-100473642,N,0,0,20201027,111523,,NE3BUAR,,,
BGADAE01,NE3BUAT14,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,FQ,EPOXY-MAT,C02PO-100473644,N,0,0,20201105,81527,,NE3BUAT,,,
BGADAE01,NE3BUAV02,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,FQ,EPOXY-MAT,C02PO-100473652,N,0,0,20201027,220727,,NE3BUAV,,,
BGADAE01,NE3BUAX03,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,FQ,EPOXY-MAT,C02PO-100473673,N,0,0,20201101,215042,,NE3BUAX,,,
BGADAE01,NE3BUAX19,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,FQ,EPOXY-MAT,C02PO-100473673,N,0,0,20201103,144404,,NE3BUAX,,,
BGADAE01,NE3BUAZ06,ChipMOS,MAT,0008WDAE001,955,0,5070,N,FQ,EPOXY-MAT,C02PO-100473676,N,0,0,20201101,150018,,NE3BUAZ,,,
BGADAE01,NE3GAB104,ChipMOS,MAT,0008WDAE001,4800,0,5070,N,FQ,EPOXY-MAT,WO202010017,N,0,0,20201026,33503,,NE3GAB1,,,
BGASMT01,NE3HQ19,ChipMOS,MAT,0008WSMT001,6510,0,5070,N,FQ,SMT-MAT,,N,0,0,20201022,172321,,NE3HQ19,,,
CONLAS01,NE3NIBL,ChipMOS,MAT,0008WLAS001,28002,0,5030,N,FQ,DFN-MAT,340-20-6045,N,0,0,20201020,135147,,NE3NIBL,,,
CONLAS01,NE3NIC3,ChipMOS,MAT,0008WLAS001,6396,0,5030,N,FQ,DFN-MAT,340-20-6045,N,0,0,20201021,95926,,NE3NIC3,,,
CONLAS01,NE3NICK,ChipMOS,MAT,0008WLAS001,10440,0,5030,N,FQ,DFN-MAT,340-20-6045,N,0,0,20201021,95930,,NE3NICK,,,
CONLAS01,NE3NID2,ChipMOS,MAT,0008WLAS001,29753,0,5030,N,FQ,DFN-MAT,340-20-6045,N,0,0,20201021,95934,,NE3NID2,,,
BGASMT01,NE3SS02,ChipMOS,MAT,0008WSMT001,30000,0,5070,N,FQ,SMT-MAT,20101230,N,0,0,20201021,150859,,NE3SS02,,,
BGADAE01,NE3VGA210,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,FQ,EPOXY-MAT,C02PO-100473432,N,0,0,20201025,102159,,NE3VGA2,,,
BGADAE01,NE3VGA311,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,FQ,EPOXY-MAT,C02PO-100473432,N,0,0,20201031,61531,,NE3VGA3,,,
BGADAE01,NE4ABJ801,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,FQ,EPOXY-MAT,OP6CMA0JL8,N,0,0,20201103,94122,,NE4ABJ8,,,
BGADAE01,NE4ASEU08,ChipMOS,MAT,0008WDAE001,12320,0,5070,N,FQ,EPOXY-MAT,MT2020101238,N,0,0,20201121,135741,,NE4ASEU,,,
BGADAE01,NE4ASEX02,ChipMOS,MAT,0008WDAE001,12320,0,5070,N,FQ,EPOXY-MAT,MT2020101238,N,0,0,20201122,30041,,NE4ASEX,,,
BGADAE01,NE4ASF101,ChipMOS,MAT,0008WDAE001,12320,0,5070,N,FQ,EPOXY-MAT,MT2020101238,N,0,0,20201124,54238,,NE4ASF1,,,
BGADAE01,NE4ASGS06,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,FQ,EPOXY-MAT,MT2020101416,N,0,0,20201103,104454,,NE4ASGS,,,
BGADAE01,NE4ASGT08,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,FQ,EPOXY-MAT,MT2020101416,N,0,0,20201104,222904,,NE4ASGT,,,
BGADAE01,NE4ASGU09,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,FQ,EPOXY-MAT,MT2020101416,N,0,0,20201106,20525,,NE4ASGU,,,
BGADAE01,NE4AWB901,ChipMOS,MAT,0008WDAE001,7019,0,5070,N,FQ,EPOXY-MAT,4525691867-10,N,0,0,20201106,220748,,NE4AWB9,,,
BGADAE01,NE4AWDA04,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,FQ,EPOXY-MAT,4525692421-10,N,0,0,20201105,201311,,NE4AWDA,,,
BGADAE01,NE4AWDB10,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,FQ,EPOXY-MAT,4525692421-20,N,0,0,20201107,201323,,NE4AWDB,,,
BGADAE01,NE4BUA403,ChipMOS,MAT,0008WDAE001,122,0,5070,N,FQ,EPOXY-MAT,C02PO-100474798,N,0,0,20201031,145526,,NE4BUA4,,,
BGADAE01,NE4BUB701,ChipMOS,MAT,0008WDAE001,4160,0,5070,N,FQ,EPOXY-MAT,C02PO-100474748,N,0,0,20201109,201256,,NE4BUB7,,,
BGADAE01,NE4BUBD01,ChipMOS,MAT,0008WDAE001,4800,0,5070,N,FQ,EPOXY-MAT,C02PO-100474867,N,0,0,20201103,162309,,NE4BUBD,,,
BGADAE01,NE4BUBE08,ChipMOS,MAT,0008WDAE001,4800,0,5070,N,FQ,EPOXY-MAT,C02PO-100474870,N,0,0,20201105,100514,,NE4BUBE,,,
BGADAE01,NE4BUBG06,ChipMOS,MAT,0008WDAE001,4800,0,5070,N,FQ,EPOXY-MAT,C02PO-100474872,N,0,0,20201107,10,,NE4BUBG,,,
BGADAE01,NE4BUBI04,ChipMOS,MAT,0008WDAE001,4800,0,5070,N,FQ,EPOXY-MAT,C02PO-100474874,N,0,0,20201111,55512,,NE4BUBI,,,
BGADAE01,NE4BUBN01,ChipMOS,MAT,0008WDAE001,4800,0,5070,N,FQ,EPOXY-MAT,C02PO-100475098,N,0,0,20201111,231643,,NE4BUBN,,,
BGADAE01,NE4BUC805,ChipMOS,MAT,0008WDAE001,960,0,5070,N,FQ,EPOXY-MAT,C02PO-100475145,N,0,0,20201106,220752,,NE4BUC8,,,
BGADAE01,NE4BUC821,ChipMOS,MAT,0008WDAE001,960,0,5070,N,FQ,EPOXY-MAT,C02PO-100475145,N,0,0,20201107,91639,,NE4BUC8,,,
BGADAE01,NE4BUC837,ChipMOS,MAT,0008WDAE001,960,0,5070,N,FQ,EPOXY-MAT,C02PO-100475145,N,0,0,20201107,223717,,NE4BUC8,,,
BGADAE01,NE4BUCC02,ChipMOS,MAT,0008WDAE001,4273,0,5070,N,FQ,EPOXY-MAT,C02PO-100475171,N,0,0,20201103,40417,,NE4BUCC,,,
BGADAE01,NE4BUCK02,ChipMOS,MAT,0008WDAE001,320,0,5070,N,FQ,EPOXY-MAT,C02PO-100475541,N,0,0,20201116,54132,,NE4BUCK,,,
BGADAE01,NE4BUD404,ChipMOS,MAT,0008WDAE001,1750,0,5070,N,FQ,EPOXY-MAT,C02PO-100474500,N,0,0,20201114,171605,,NE4BUD4,,,
BGADAE01,NE4CDB501,ChipMOS,MAT,0008WDAE001,6240,0,5070,N,FQ,EPOXY-MAT,MAYA0512,N,0,0,20201102,201650,,NE4CDB5,,,
BGADAE01,NE4HDA107,ChipMOS,MAT,0008WDAE001,4320,0,5070,N,FQ,EPOXY-MAT,5130 - 20201029,N,0,0,20201106,30114,,NE4HDA1,,,
BGASMT01,NE4HQ14,ChipMOS,MAT,0008WSMT001,25000,0,5070,N,FQ,SMT-MAT,,N,0,0,20201026,211926,,NE4HQ14,,,
BGASMT01,NE4HQYA05,ChipMOS,MAT,0008WSMT001,1120,0,2064,N,FQ,SMT-MAT,GO202011001,N,0,0,20201105,150029,,NE4HQYA,,,
BGASMT01,NE4HQYB03,ChipMOS,MAT,0008WSMT001,2400,0,2064,N,FQ,SMT-MAT,GO202011002,N,0,0,20201103,161810,,NE4HQYB,,,
CONLAS01,NE4NIBP,ChipMOS,MAT,0008WLAS001,20880,0,5030,N,FQ,DFN-MAT,340-20-6045,N,0,0,20201027,180058,,NE4NIBP,,,
CONLAS01,NE4NIC7,ChipMOS,MAT,0008WLAS001,19188,0,5030,N,FQ,DFN-MAT,340-20-6045,N,0,0,20201028,170102,,NE4NIC7,,,
BGASMT01,NE4NV06,ChipMOS,MAT,0008WSMT001,49648,0,5070,N,FQ,SMT-MAT,,N,0,0,20201028,164615,,NE4NV06,,,
BGASMT01,NE4NV92,ChipMOS,MAT,0008WSMT001,39767,0,5070,N,FQ,SMT-MAT,,N,0,0,20201103,190232,,NE4NV92,,,
BGASMT01,NE4VG28,ChipMOS,MAT,0008WSMT001,35074,0,5070,N,FQ,SMT-MAT,,N,0,0,20201101,112037,,NE4VG28,,,
BGADAE01,NE5ABGV02,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,FQ,EPOXY-MAT,OP6CMA0JXR,N,0,0,20201113,184753,,NE5ABGV,,,
BGADAE01,NE5ABIF06,ChipMOS,MAT,0008WDAE001,5116,0,5070,N,FQ,EPOXY-MAT,OP6CMA0K16,N,0,0,20201110,211009,,NE5ABIF,,,
BGADAE01,NE5ASA504,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,FQ,EPOXY-MAT,MT2020110133,N,0,0,20201109,201257,,NE5ASA5,,,
BGADAE01,NE5ASA803,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,FQ,EPOXY-MAT,MT2020110133,N,0,0,20201118,150054,,NE5ASA8,,,
BGASMT01,NE5AW1X,ChipMOS,MAT,0008WSMT001,30576,0,5070,N,FQ,SMT-MAT,,N,0,0,20201102,151823,,NE5AW1X,,,
BGASMT01,NE5AW72,ChipMOS,MAT,0008WSMT001,30662,0,5070,N,FQ,SMT-MAT,,N,0,0,20201106,161010,,NE5AW72,,,
BGADAE01,NE5AWBQ01,ChipMOS,MAT,0008WDAE001,6927,0,5070,N,FQ,EPOXY-MAT,4525692879-190,N,0,0,20201107,42551,,NE5AWBQ,,,
BGADAE01,NE5AWD915,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,FQ,EPOXY-MAT,4525693228-10,N,0,0,20201109,112533,,NE5AWD9,,,
BGADAE01,NE5BUA402,ChipMOS,MAT,0008WDAE001,106,0,5070,N,FQ,EPOXY-MAT,C02PO-100475962,N,0,0,20201114,171610,,NE5BUA4,,,
BGADAE01,NE5BUB602,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,FQ,EPOXY-MAT,C02PO-100475953,N,0,0,20201114,211553,,NE5BUB6,,,
BGADAE01,NE5BUD403,ChipMOS,MAT,0008WDAE001,1979,0,5070,N,FQ,EPOXY-MAT,C02PO-100476834,N,0,0,20201113,80041,,NE5BUD4,,,
BGADAE01,NE5GAB101,ChipMOS,MAT,0008WDAE001,4800,0,5070,N,FQ,EPOXY-MAT,WO202011012,N,0,0,20201119,32428,,NE5GAB1,,,
BGADAE01,NE5HDA106,ChipMOS,MAT,0008WDAE001,4320,0,5070,N,FQ,EPOXY-MAT,5130 - 20201104,N,0,0,20201116,145521,,NE5HDA1,,,
BGASMT01,NE5HQ59,ChipMOS,MAT,0008WSMT001,8719,0,5070,N,FQ,SMT-MAT,,N,0,0,20201104,135123,,NE5HQ59,,,
BGASMT01,NE5HQZ306,ChipMOS,MAT,0008WSMT001,1120,0,2064,N,FQ,SMT-MAT,GO202011118,N,0,0,20201113,94857,,NE5HQZ3,,,
CONLAS01,NE5NICA,ChipMOS,MAT,0008WLAS001,46613,0,5030,N,FQ,DFN-MAT,340-20-6045,N,0,0,20201102,133519,,NE5NICA,,,
CONLAS01,NE5NIDW,ChipMOS,MAT,0008WLAS001,26099,0,5030,N,FQ,DFN-MAT,340-20-6045,N,0,0,20201103,141326,,NE5NIDW,,,
BGADAE01,ND4BUB402,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,FQ,EPOXY-MAT,C02PO-100464692,N,0,0,20200820,141500,,ND4BUB4,,,
CONLAS01,NE5NIED,ChipMOS,MAT,0008WLAS001,47418,0,5030,N,FQ,DFN-MAT,340-20-6045,N,0,0,20201103,164620,,NE5NIED,,,
CON333,P11ASFA08,EliteMT,TSOP1-48/48M,048TPAS007,2160,0,2230,N,AS,F59L2G81XAB2CM{M6RFA},MT2021030546,N,0,0,20210416,211615,,P11ASFA,AAS048TP2030A, P,
CONLAS01,NE5NIEX,ChipMOS,MAT,0008WLAS001,92593,0,5030,N,FQ,DFN-MAT,340-20-6045,N,0,0,20201105,160824,,NE5NIEX,,,
BGASMT01,NE5NV36,ChipMOS,MAT,0008WSMT001,18354,0,5070,N,FQ,SMT-MAT,,N,0,0,20201104,201751,,NE5NV36,,,
BGASMT01,NE5SS03,ChipMOS,MAT,0008WSMT001,30000,0,5070,N,FQ,SMT-MAT,20110631,N,0,0,20201106,165338,,NE5SS03,,,
BGADAE01,NE5VGCF10,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,FQ,EPOXY-MAT,C02PO-100476379,N,0,0,20201113,3857,,NE5VGCF,,,
BGADAE01,NE6ASB403,ChipMOS,MAT,0008WDAE001,6012,0,5070,N,FQ,EPOXY-MAT,MT2020110766,N,0,0,20201122,919,,NE6ASB4,,,
BGADAE01,NE6ASB605,ChipMOS,MAT,0008WDAE001,2683,0,5070,N,FQ,EPOXY-MAT,MT2020110766,N,0,0,20201122,212152,,NE6ASB6,,,
BGASMT01,NE6AW12,ChipMOS,MAT,0008WSMT001,30385,0,5070,N,FQ,SMT-MAT,,N,0,0,20201108,174835,,NE6AW12,,,
BGASMT01,NE6AW3U,ChipMOS,MAT,0008WSMT001,34098,0,5070,N,FQ,SMT-MAT,,N,0,0,20201112,101711,,NE6AW3U,,,
BGASMT01,NE6AW88,ChipMOS,MAT,0008WSMT001,15217,0,5070,N,FQ,SMT-MAT,,N,0,0,20201114,175422,,NE6AW88,,,
BGADAE01,NE6BUA202,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,FQ,EPOXY-MAT,C02PO-100476997,N,0,0,20201115,61005,,NE6BUA2,,,
BGADAE01,NE6BUB601,ChipMOS,MAT,0008WDAE001,906,0,5070,N,FQ,EPOXY-MAT,C02PO-100477442,N,0,0,20201117,15431,,NE6BUB6,,,
BGADAE01,NE6BUC408,ChipMOS,MAT,0008WDAE001,960,0,5070,N,FQ,EPOXY-MAT,C02PO-100477345,N,0,0,20201115,92452,,NE6BUC4,,,
BGADAE01,NE6BUC801,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,FQ,EPOXY-MAT,C02PO-100477670,N,0,0,20201118,223755,,NE6BUC8,,,
BGASMT01,NE6HQ32,ChipMOS,MAT,0008WSMT001,8737,0,5070,N,FQ,SMT-MAT,,N,0,0,20201113,180928,,NE6HQ32,,,
BGASMT01,NE6HQZN12,ChipMOS,MAT,0008WSMT001,1120,0,2064,N,FQ,SMT-MAT,GO202011194,N,0,0,20201113,170246,,NE6HQZN,,,
CONLAS01,NE6NIBS,ChipMOS,MAT,0008WLAS001,37488,0,5030,N,FQ,DFN-MAT,340-20-6045,N,0,0,20201112,190231,,NE6NIBS,,,
CONLAS01,NE6NIC9,ChipMOS,MAT,0008WLAS001,89276,0,5030,N,FQ,DFN-MAT,340-20-6045,N,0,0,20201112,190235,,NE6NIC9,,,
CONLAS01,NE6NIDA,ChipMOS,MAT,0008WLAS001,46610,0,5030,N,FQ,DFN-MAT,340-20-6045,N,0,0,20201113,135015,,NE6NIDA,,,
CONLAS01,NE6NIDS,ChipMOS,MAT,0008WLAS001,10136,0,5030,N,FQ,DFN-MAT,340-20-6045,N,0,0,20201113,135019,,NE6NIDS,,,
BGADAE01,NE7ABAA02,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,FQ,EPOXY-MAT,OP6CMA0KRZ,N,0,0,20201118,201805,,NE7ABAA,,,
BGADAE01,NE7ABAD02,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,FQ,EPOXY-MAT,OP6CMA0KRW,N,0,0,20201119,105312,,NE7ABAD,,,
BGADAE01,NE7ABAF08,ChipMOS,MAT,0008WDAE001,692,0,5070,N,FQ,EPOXY-MAT,OP6CMA0KRW,N,0,0,20201118,164028,,NE7ABAF,,,
BGADAE01,NE7ASDH01,ChipMOS,MAT,0008WDAE001,2854,0,5070,N,FQ,EPOXY-MAT,MT2020111081,N,0,0,20201122,33820,,NE7ASDH,,,
BGADAE01,NE7ASDN03,ChipMOS,MAT,0008WDAE001,6000,0,5070,N,FQ,EPOXY-MAT,MT2020111108,N,0,0,20201208,20633,,NE7ASDN,,,
BGADAE01,NE7ASDT09,ChipMOS,MAT,0008WDAE001,2613,0,5070,N,FQ,EPOXY-MAT,MT2020111108,N,0,0,20201210,223357,,NE7ASDT,,,
BGADAE01,NE7ASDX04,ChipMOS,MAT,0008WDAE001,2435,0,5070,N,FQ,EPOXY-MAT,MT2020111108,N,0,0,20201210,201941,,NE7ASDX,,,
BGADAE01,NE7ASDZ08,ChipMOS,MAT,0008WDAE001,6000,0,5070,N,FQ,EPOXY-MAT,MT2020111108,N,0,0,20201213,152818,,NE7ASDZ,,,
BGADAE01,NE7ASE209,ChipMOS,MAT,0008WDAE001,2986,0,5070,N,FQ,EPOXY-MAT,MT2020111108,N,0,0,20201215,82135,,NE7ASE2,,,
BGADAE01,NE7ASE507,ChipMOS,MAT,0008WDAE001,6000,0,5070,N,FQ,EPOXY-MAT,MT2020111108,N,0,0,20201218,134207,,NE7ASE5,,,
BGASMT01,NE7AW5Q,ChipMOS,MAT,0008WSMT001,33976,0,5070,N,FQ,SMT-MAT,,N,0,0,20201119,171403,,NE7AW5Q,,,
BGADAE01,NE7AWBR03,ChipMOS,MAT,0008WDAE001,3782,0,5070,N,FQ,EPOXY-MAT,4525695397-10,N,0,0,20201123,153828,,NE7AWBR,,,
